fund_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster_kmeans,cluster_hac,name,beta_Mkt_RF_5y,rsquared_5y,vol_ann_5y
57365,3.627056804262414,2.4572650151149635,-3.85755854100432,0.8295596699644079,-2.180860142716583,-0.09647569360277425,1.894840084522132,0,1,"SCHRODER ISF ASIAN TOT RET ""A"" (EURHDG)",0.8268795512165892,0.6168565526625887,15.418131218078459
57367,3.639779563055058,2.5717337709896824,-3.7151822957906955,0.9529898193640164,-2.2160624037394725,0.014717647560538227,1.9104149319151358,0,1,"SCHRODER ISF ASIAN TOT RET ""C"" (EURHDG)",0.8268163488103677,0.6168687594279716,15.417122814987177
57408,1.2941164567679126,-0.7632411079649719,1.0139154124042637,-0.26449448762098704,0.7655244003749266,0.6805097208043007,-1.8212269047623466,0,1,"DWS INVEST GLOBAL AGRIBUSINESS ""LD"" INC",0.7066859270777691,0.340046817247736,15.200033179553433
57414,2.382104029074774,-1.6174862741725449,1.3032742902399232,-0.04688915076528842,0.9946046278842454,-0.7898872591110817,-0.7376357645340953,0,1,"DWS INVEST GLB INFR ""LC"" (USD) ACC",0.7706881957356078,0.4025411505413734,14.899793683807225
57677,4.065190792669545,5.830880691640692,-3.1719018445235116,3.4755532986743845,-1.3776825085322573,-0.9572157734633837,0.37330795956558593,0,1,"SCHRODER ISF GREATER CHINA ""A"" (EUR)",0.8097824133169528,0.4228584883594364,18.3718509988637
57690,-5.532019004254448,-1.4188808088653977,1.0093845296410218,1.600606732567448,-0.08262719101532662,0.5888947347158433,0.3303617931668468,1,0,"PIMCO GLB HIGH YLD BD ""A"" (USD)",0.28437478494196095,0.44936894506996994,5.241306591448447
57759,-7.444180636719549,-1.764016816870819,0.29045057289667414,1.4388540852137393,-0.3243784245724742,0.5808830761516408,-0.3210434663616645,1,0,"AXA IM FIIS US SHORT DURAT.HY ""F"" (USD)",0.16868619884252006,0.37766938676827166,3.4058868391321155
57773,-6.21131038016545,0.880071201229054,0.03867123589997908,0.38554129764628575,-2.598683979490646,-0.09628034815146208,0.2497045320942497,1,0,"NN (L) ALTERNATIVE BETA ""P"" (USD) ACC",0.21696619698232872,0.3158006446945888,6.596896592262671
57776,3.8851465641304705,2.98867128633649,2.8362237725278274,3.1484899650483102,-1.1063198987653382,-0.09798932272738248,1.4798212830683117,0,1,"SCHRODER ISF GLB CLIM CH EQ ""B"" (USD)",0.8444688837969756,0.4829034196946316,16.223822820778988
57842,-5.156895898396041,-2.2874456622033184,2.1247149908044793,2.3817986441051153,0.8066696333967904,0.5840496847755992,0.15588496624473158,1,0,"FIDELITY ASIAN HIGH YIELD ""Y""",0.27179781408778375,0.3247616038640747,5.154261675110365
57891,18.846228230079873,-22.806550014910947,0.3366749178822243,-6.82103126648194,-0.24611690787104357,-1.562278949572791,-2.207743753420739,0,1,"INVESCO ENERGY ""A"" (EUR HDG) ACC",1.4853875047976217,0.3206310294221292,28.88617285105498
57892,19.119240345594307,-22.815657066335437,0.5020425785329025,-6.657320967046817,-0.32885317220727206,-1.4053738610944229,-2.050029114821612,0,1,"INVESCO ENERGY ""C"" (EUR HDG)",1.4933434946355124,0.3220423905636849,28.98156444703604
57893,3.348444740386712,-2.1874042736772275,1.1568591759860065,1.773679136154514,2.706025379448465,-2.354690638790108,-0.6851464196923589,0,1,"INVESCO US STRUCTURED EQ ""A"" (EUR HDG)",0.7592347563270175,0.3510180452975461,15.006877726233958
57894,3.2053583644786703,-2.0798052165083636,1.1990917185549501,1.6570537944998516,2.8629175722467872,-2.5602205949949406,-1.07440141432334,0,1,"INVESCO US STRUCTURED EQ ""C"" (EUR HDG)",0.7579761380781069,0.3496589142841716,14.975899071468309
57932,0.3139199744712986,1.4514061485802157,1.5408831406878134,-1.4588664552284958,2.1701242224289463,0.27271153198684045,-0.39125352736127916,0,1,"BNP EUROPE SMALL CAP ""I"" (EUR) ACC",0.6836486832885196,0.353054631739783,15.560701209820033
58000,3.5690622830655987,-2.0939196783672784,-2.267515185909089,-0.5203867286349406,1.9364902567200242,-3.139132081917933,1.8721403817954736,0,1,"JPM AFRICA EQ ""A PERF"" (USD) ACC",0.8191194765933912,0.3441162200699116,17.7339091132814
58001,3.475665577229368,-2.3730791526680886,-2.382424186145681,-0.7453240606107246,1.9968227032445485,-3.240845514391064,1.7724614914549635,0,1,"JPM AFRICA EQ ""D PERF"" (USD) ACC",0.8196310157456332,0.34397922960050864,17.68842750487213
58496,-1.2415536139859717,4.468214021921316,2.195696256159944,1.0985400522124937,1.400920075227066,0.7738548409876818,-0.48278284317550957,0,1,"BGF SWISS S & MC OPPS ""A2"" (CHF)",0.5732135684907718,0.3183981280432797,14.724698340686224
58497,-1.1742638902893954,4.668508974969434,2.4343504860319127,1.3302134613908128,1.3376162519506896,0.9778027537852358,-0.453804755002917,0,1,"BGF SWISS S & MC OPPS ""D2"" (CHF)",0.5733257199781763,0.3182890995405021,14.726758666143589
58498,-1.1808912201843873,4.7517181621768465,2.544668805078976,1.3894498247281213,1.3284080454662557,1.0427327163755393,-0.44063670094215424,0,1,"BGF SWISS SMALL & MID ""I"" (CHF)",0.5730165459364437,0.31841051159120315,14.726719139905365
58532,4.4549265865219105,-0.9855621134189078,4.126513914007757,-0.2276375700194111,0.6161290791806253,-5.528898856299591e-06,-0.21962223746805284,0,1,"BGF SYSTEMATIC GLOBAL ""D2"" (EUR)",0.9232982616691726,0.43808898844067823,17.053285359625704
58794,-5.797699080573665,-0.3437191802922881,-1.8281906674806756,1.4275451747515344,-1.3792798556244017,-0.8517079787491899,-0.5879144561005131,1,0,"LO FUNDS CONVERTIBLE BOND ""R"" (EUR)",0.2347704108916177,0.40458087758212324,5.248875617695363
58807,5.603263722870457,0.7837636727648737,1.747666032888205,1.7042837291597932,5.983720395253615,2.5717839792182398,1.128887410544159,0,1,"GS INDIA EQ PORF ""A"" INC",0.9024362162462154,0.32487612897447526,19.143546722868052
58809,5.3384111986478295,0.762557371276891,2.842818764158915,2.181423990956687,6.525215255825525,3.4316948818935438,1.0157924057542334,0,1,"GS INDIA EQ PORF ""I"" ACC",0.8951952945400475,0.3127492635085264,19.078389463667023
58810,5.354808366917421,0.6747686593667914,2.6798076701270235,2.0724033828620216,6.51956392817621,3.310404706949447,1.01529648737589,0,1,"GS INDIA EQ PORF ""I"" INC",0.8967085803786167,0.3127558789883611,19.12673835944206
58859,-2.402146604770068,-4.034706444327557,-2.436231868725378,0.47540534511572785,-0.8960590941936065,-0.24404207624867402,1.0721109406813332,1,0,"FIL GBL MULTIASSET TACT MOD ""E"" (EURHDG)",0.3876572768457258,0.47960920767406934,6.796404213742856
59210,1.02783879045696,-1.0277247287714577,-3.79562839317407,-0.42515339060771223,-0.09339367933860619,2.1970699776449076,-0.32185093655410757,0,1,"LEGG MASON QS MV ASIA PACIFIC EX JAPAN EQUITY GROWTH AND INCOME ""A"" (USD) ACC",0.6966242539132546,0.5340666604704964,13.190628855703261
59211,-1.4082218354313611,0.08105930253797691,-4.695034579636422,-0.9303048570175573,1.2880978850846436,2.9143105063683294,-1.9606259777794428,1,1,"LEGG MASON QS MV ASIA PACIFIC EX JAPAN EQUITY GROWTH AND INCOME ""A"" (EUR) ACC",0.5224132869194111,0.3462875177880129,13.788464957184287
59690,-0.7568858593042589,1.950976870698712,-0.5991938558270445,-2.2564431609626143,0.07440363340267009,-0.20693924039350248,-1.076634912951607,0,1,"EURO CAPITAL DURABLE ""N""",0.6134742764271011,0.30561711361330723,16.394483668758962
59957,0.48819186416316507,-0.6841239749788947,-1.024316245155827,-4.937380586778057,-0.2402792203253986,-1.121717779574341,-0.698184920891727,0,1,"EDR TRICOLORE RENDEME ""B"" (EUR) D",0.6759433192898233,0.3098876436707002,17.289263127650866
60563,-0.7482458589042897,1.329625243278202,0.24985046054197507,-2.776050632213606,0.865580371876756,-0.1131507398909058,-0.28687757557620286,0,1,"AXA WF FRAMLINGTON HUMAN CAPITAL ""I"" D",0.6256119607514282,0.3206084265652339,15.934463306661502
60686,5.614416282559983,0.9831642007770206,1.9690503657372525,1.865053342081585,5.964053809271363,2.7802268918040114,1.1629944150316756,0,1,"GS INDIA EQ PORF ""BS"" (USD) INC",0.901842644687256,0.3248059457292223,19.14205279308487
60929,0.37148086349269027,1.016006102692034,1.0515413135108325,-2.8347019766469588,-0.43670356559969836,0.6969566028145455,-0.997314132930351,0,1,"EPSILON EURO Q-EQUITY ""I"" ACC",0.663128026251156,0.3091691790502953,16.8822742654726
60933,-4.530856399402426,-0.6632870382011763,0.7743900423007501,-0.03076278526827675,-1.8902046304248161,0.2745429820858733,-1.3017953964111881,1,0,"EPSILON Q-FLEXIBLE ""I"" ACC",0.33666018018327726,0.30708201266293933,8.152427921251888
60952,-5.08492338220781,-2.1560627403812527,1.306905845899064,-0.3920703761713543,0.73812124459718,-0.1447977130004715,0.727309994839701,1,0,"LOOMIS SAYLES HIGH INCOME ""I"" (USD) ACC",0.33047389698369206,0.3028847250119414,7.382903728413796
61088,1.9608589337527795,1.2242459036155657,4.4454186628949826,1.582483921958481,-0.1608139423884723,0.8098532379370786,0.22327902538254552,0,1,"GS GLOBAL EQUITY PART ""A"" (USD)",0.7403707665315019,0.4078783453290479,14.701734630981422
61089,1.9191923286617656,1.2220854136897783,4.4678497577564515,1.5476253589934923,-0.18426248298263068,0.8084732074721392,0.2369146148722393,0,1,"GS GLOBAL EQUITY PART ""A"" (USD) D",0.7384433823449101,0.40818615142657444,14.680832531304441
61090,2.2848415718273665,1.5384276438362596,4.247439526169801,1.7875279934132142,-0.7452384994585806,0.8509963394155773,0.2909765706187655,0,1,"GS GLOBAL EQUITY PART ""BS"" (USD)",0.7456849108517453,0.42311726522123505,14.70418925532407
61091,-0.09668986993848527,2.3765391660850472,4.180428335850962,0.6317510971154047,0.6028715907527087,1.070908609945451,-1.374291268434276,0,1,"GS GLOBAL EQUITY PART ""E"" (EUR)",0.6360972720819676,0.3203116849041211,14.848777124580172
61092,-0.352870338125602,2.2877965966941636,4.414090865293982,0.5696252205049221,0.9293232830106956,1.2004871354571571,-1.4416786667340298,0,1,"GS GLOBAL EQUITY PART ""E"" (EUR) D",0.6308999233969554,0.312870105689635,14.807793321704594
61093,2.384713181902707,1.7520884832808012,4.488073431827868,2.0333763107731158,-0.8304236608236992,1.0366390663829954,0.37398720331667856,0,1,"GS GLOBAL EQUITY PART ""I"" (USD) A",0.7478526816027866,0.42487334867501736,14.723758271729846
61114,2.487833242466571,0.5060626934839704,4.3246951652074195,2.9636722603907484,-1.4294025415570675,-0.9625825464887927,0.26683197039241435,0,1,"JOHCM GLOBAL SELECT ""A"" (EUR) D",0.7228243539308896,0.3374500425175506,15.297808181873576
61219,-2.4949367881744546,3.6640631486634883,-0.6689605014576778,-3.5505971633494324,1.245675684825626,1.83178622662742,-0.6758769088579651,0,1,"CANDRIAM QUANT EQ MF GLOBAL ""C"" (EU) INC",0.5457052636337594,0.33298132983066575,16.019569110940957
61270,-6.2264991686363835,0.7967386858515023,-0.06632303799029847,0.30523337298138387,-2.578571121890949,-0.17396436160982087,0.23588535655644394,1,0,"NN (L) ALTERNATIVE BETA ""X"" (USD) ACC",0.21703447377244342,0.31567643960187675,6.597249117846725
61292,5.964484203926888,-1.0593307144490554,3.0239748051534665,-1.464446050976672,0.2330167276406863,-1.119393512128306,0.12621895314141462,0,1,"PICTET TIMBER ""HP"" (EURHDG)",0.9496822021929585,0.37229233001445516,19.290960260675988
61293,6.103045055950734,-0.34513874810714235,3.938359954298986,-0.6290924052283201,-0.04808046463498562,-0.5423838416064308,0.16312814909380546,0,1,"PICTET TIMBER ""I"" (USD) ACC",0.9520320396878803,0.37261203466020754,19.30363421227629
61294,3.50297370097019,0.6258901355775716,3.841112144535584,-1.3356904952643007,1.0725164766365358,0.2825850061025121,-1.6813048905199683,0,1,"PICTET TIMBER ""I"" (EUR) ACC",0.8379600177478587,0.3111104079719974,19.008381984695536
61295,6.035967725721276,-0.5299216556964069,3.6894208039976957,-0.8730357086468516,-0.03763781751732355,-0.709454455568385,0.1316746712260195,0,1,"PICTET TIMBER ""P"" (USD) ACC",0.9509024977452025,0.3723005750812355,19.316142413933914
61296,3.4774690880619494,0.4334640681670361,3.6043617522174007,-1.544937494942653,1.1241025273426597,0.10503775232773599,-1.706398604827563,0,1,"PICTET TIMBER ""P"" (EUR) ACC",0.8371402461520427,0.31086883840332613,19.008176057967567
61297,6.0697265564988765,-0.5790612117324871,3.6298370726110627,-0.9246223967226387,0.03814440265750729,-0.7391680849424185,0.1479858705611361,0,1,"PICTET TIMBER ""P"" (USD) INC",0.9522897875046857,0.37322115489642793,19.308155335299784
61299,6.02061910874758,-0.6977157812262706,3.478945040214853,-1.0427055245059602,0.017288725721214593,-0.854702144090449,0.10817576187453626,0,1,"PICTET TIMBER ""R"" (USD) ACC",0.9510031680500595,0.37220310711340043,19.318185586399288
61300,3.4635283186088714,0.27295154157396884,3.389382411326621,-1.7121315763985052,1.1702672387160264,-0.04067107589246932,-1.7182374161810225,0,1,"PICTET TIMBER ""R"" (EUR) ACC",0.8376420598885521,0.3111614364111376,19.01182016192043
61326,-0.1232891038048467,1.2834369677171518,0.09265533656216743,-2.269977151219567,0.0897677375339199,0.6100329843180572,-0.9809223751209772,0,1,"AMUNDI INDEX MSCI EUROPE ""IE"" (EUR) ACC",0.6455211863858613,0.32609708790680636,16.171021545760873
61328,-0.28341432092619323,1.346127239639959,0.0469446747442346,-2.3651732458479944,-0.11226812977622702,0.5385545574982067,-0.9117159069180109,0,1,"AMUNDI INDEX MSCI EUROPE ""AE"" (EUR) ACC",0.6301193558894536,0.3218823229477723,16.095683385333206
61386,-6.137402013271527,-3.288780549808498,-1.5032054822100196,-0.026511373979040354,0.6847995711194383,-1.5684326980316472,0.1192803810590537,1,0,"LEGG MASON WESTERN ASSET GLOBAL MULTI STRATEGY ""A"" (EURHDG) INC",0.2529868718193544,0.40838708065244933,4.733251259357408
61402,-3.0625774103640984,6.920396221807998,0.5171864909280227,-3.5525999062898017,0.2606378147970493,-0.7461562754672428,0.8960902839142049,0,1,"FRANKLIN WORLD PERSPECTIVES ""A"" (USD)",0.5784891013770572,0.39644975246940384,16.892139234398364
