rebalance_date,rank,symbol,score,weight
2019-05-31,15,ALGN,1.443577725057447,0.05
2019-05-31,16,MCHP,1.4319201054773156,0.05
2019-05-31,17,ADSK,1.430822989494228,0.05
2019-05-31,18,GRMN,1.4154405281648441,0.05
2019-05-31,19,ADI,1.392726336023657,0.05
2019-05-31,20,SNPS,1.3655772637230954,0.05
2019-06-30,1,AMD,2.148408550058736,0.05
2019-06-30,2,CMG,1.8744595393475616,0.05
2019-06-30,3,CDNS,1.8627631706444134,0.05
2019-06-30,4,TSS-201909,1.825072582883334,0.05
2019-06-30,5,BALL,1.7351001658445742,0.05
2019-06-30,6,MSCI,1.6862512531742355,0.05
2019-06-30,7,AZO,1.655824053740743,0.05
2019-06-30,8,GPN,1.6416219385431545,0.05
2019-06-30,9,AMT,1.6341135458656995,0.05
2019-06-30,10,XRAY,1.5384179681420165,0.05
2019-06-30,11,VRSN,1.4986074135338088,0.05
2019-06-30,12,HSY,1.4722468753188562,0.05
2019-06-30,13,CINF,1.3733056898116311,0.05
2019-06-30,14,SBAC,1.3691509732066889,0.05
2019-06-30,15,PYPL,1.351399415734865,0.05
2019-06-30,16,CHD,1.34647039335981,0.05
2019-06-30,17,LHX,1.337174786622308,0.05
2019-06-30,18,LLL-201906,1.3218021125022017,0.05
2019-06-30,19,SNPS,1.3001931595837841,0.05
2019-06-30,20,APD,1.2966493039049258,0.05
2019-07-31,1,AMD,2.494468493144885,0.05
2019-07-31,2,XRX,2.2298188187404495,0.05
2019-07-31,3,CMG,2.2214245373248644,0.05
2019-07-31,4,BALL,2.2066773672505278,0.05
2019-07-31,5,CDNS,2.001258523765242,0.05
2019-07-31,6,MSCI,1.7642135799420686,0.05
2019-07-31,7,COTY,1.7617214112520834,0.05
2019-07-31,8,TSS-201909,1.7557031826437375,0.05
2019-07-31,9,XLNX-202202,1.7292646293981004,0.05
2019-07-31,10,HWM,1.6724609841846685,0.05
2019-07-31,11,SNPS,1.6089362099260742,0.05
2019-07-31,12,GPN,1.565730512322491,0.05
2019-07-31,13,XRAY,1.466910960396894,0.05
2019-07-31,14,MTD,1.4392276339754813,0.05
2019-07-31,15,SBUX,1.4378537814559678,0.05
2019-07-31,16,IQV,1.4305184398308464,0.05
2019-07-31,17,MSI,1.3893417720345025,0.05
2019-07-31,18,APD,1.369778902731067,0.05
2019-07-31,19,VRSN,1.3683816257124657,0.05
2019-07-31,20,ULTA,1.3317674361047414,0.05
2019-08-31,1,CMG,2.3272367853944234,0.05
2019-08-31,2,CDNS,2.210148983690421,0.05
2019-08-31,3,SBUX,2.1190999533087824,0.05
2019-08-31,4,BALL,2.050042435351243,0.05
2019-08-31,5,TSS-201909,1.9092613568436159,0.05
2019-08-31,6,HSY,1.8872884165894301,0.05
2019-08-31,7,GPN,1.8626414327916554,0.05
2019-08-31,8,CPRT,1.723079410517991,0.05
2019-08-31,9,SNPS,1.6852393833780486,0.05
2019-08-31,10,AZO,1.6051985494401924,0.05
2019-08-31,11,SBAC,1.5954576265500404,0.05
2019-08-31,12,MSI,1.561260279984177,0.05
2019-08-31,13,APD,1.5549483594631748,0.05
2019-08-31,14,AMD,1.498720526318495,0.05
2019-08-31,15,CINF,1.4444289330042381,0.05
2019-08-31,16,QCOM,1.3939344026855711,0.05
2019-08-31,17,CPAY,1.3788390678773574,0.05
2019-08-31,18,EL,1.372947323978269,0.05
2019-08-31,19,MSCI,1.3447518747571847,0.05
2019-08-31,20,KMX,1.335497959765167,0.05
2019-09-30,1,BALL,2.184802191366129,0.05
2019-09-30,2,SBUX,1.9375884111452186,0.05
2019-09-30,3,SBAC,1.912746690325184,0.05
2019-09-30,4,CMG,1.8507086189112205,0.05
2019-09-30,5,TSN,1.8284615981361938,0.05
2019-09-30,6,HSY,1.8125937217211847,0.05
2019-09-30,7,APC-201908,1.6126799851325127,0.05
2019-09-30,8,TDG,1.580944572119545,0.05
2019-09-30,9,AMT,1.5308875723393118,0.05
2019-09-30,10,TSS-201909,1.5058141970280177,0.05
2019-09-30,11,EW,1.473196391988337,0.05
2019-09-30,12,TGT,1.4667674153104855,0.05
2019-09-30,13,SNPS,1.449610785467621,0.05
2019-09-30,14,CINF,1.436476881570342,0.05
2019-09-30,15,DG,1.4117282694203326,0.05
2019-09-30,16,ZTS,1.378906364994711,0.05
2019-09-30,17,QCOM,1.3209805192575819,0.05
2019-09-30,18,AWK,1.315361148726037,0.05
2019-09-30,19,WEC,1.3067894085430933,0.05
2019-09-30,20,MSI,1.2734090542976237,0.05
2019-10-31,1,KLAC,1.728540274637615,0.05
2019-10-31,2,CINF,1.7073491282008257,0.05
2019-10-31,3,HSY,1.6882105914128416,0.05
2019-10-31,4,MLM,1.655299314180251,0.05
2019-10-31,5,CPRT,1.603796090998066,0.05
2019-10-31,6,BALL,1.5846940783196304,0.05
2019-10-31,7,CMG,1.5755366499639785,0.05
2019-10-31,8,LRCX,1.5560681938893124,0.05
2019-10-31,9,DG,1.5211081951794543,0.05
2019-10-31,10,TSS-201909,1.5197262462727004,0.05
2019-10-31,11,PHM,1.5036610794139469,0.05
2019-10-31,12,CTAS,1.3596944659672712,0.05
2019-10-31,13,ETR,1.3504721288819779,0.05
2019-10-31,14,TSN,1.32444644979926,0.05
2019-10-31,15,SBUX,1.3237526290472146,0.05
2019-10-31,16,PG,1.299932746057039,0.05
2019-10-31,17,TWTR-202210,1.2862860843786432,0.05
2019-10-31,18,NOC,1.2771245163703828,0.05
2019-10-31,19,VMC,1.260453871501748,0.05
2019-10-31,20,SO,1.2581333367137586,0.05
2019-11-30,1,LRCX,2.0524284772403703,0.05
2019-11-30,2,KLAC,2.039225766895998,0.05
2019-11-30,3,EW,1.7265772914841173,0.05
2019-11-30,4,AMD,1.7164029964906493,0.05
2019-11-30,5,RMD,1.6109231099748735,0.05
2019-11-30,6,AMAT,1.5430973615242618,0.05
2019-11-30,7,CPRT,1.5099930795620158,0.05
2019-11-30,8,PHM,1.4944740781907653,0.05
2019-11-30,9,LEG,1.4712009467332805,0.05
2019-11-30,10,TGT,1.4223793837983354,0.05
2019-11-30,11,WU,1.3961323241338834,0.05
2019-11-30,12,ETR,1.3904780561502013,0.05
2019-11-30,13,EQIX,1.3787923541306064,0.05
2019-11-30,14,MAA,1.3766412826753238,0.05
2019-11-30,15,DOC,1.3314841888353732,0.05
2019-11-30,16,DG,1.3196562895543267,0.05
2019-11-30,17,TDG,1.3135600595303571,0.05
2019-11-30,18,STX,1.310549207286742,0.05
2019-11-30,19,SHW,1.309435174051844,0.05
2019-11-30,20,CHTR,1.2879715428317469,0.05
2019-12-31,1,TGT,2.330409578009991,0.05
2019-12-31,2,QRVO,2.2971789631923585,0.05
2019-12-31,3,KLAC,2.2528623797013716,0.05
2019-12-31,4,LRCX,2.1616210741261033,0.05
2019-12-31,5,AMD,2.0036410910669007,0.05
2019-12-31,6,KEYS,1.85782198904276,0.05
2019-12-31,7,AMAT,1.8572611079042332,0.05
2019-12-31,8,AAPL,1.8324560364893334,0.05
2019-12-31,9,TIF-202101,1.7766852527399353,0.05
2019-12-31,10,NVDA,1.6826306919470684,0.05
2019-12-31,11,ANSS-202507,1.6230887698260261,0.05
2019-12-31,12,TDG,1.6004287687734178,0.05
2019-12-31,13,STX,1.575831569275716,0.05
2019-12-31,14,EW,1.5745969619181324,0.05
2019-12-31,15,LEG,1.5742089622503597,0.05
2019-12-31,16,WU,1.4864300493284333,0.05
2019-12-31,17,SWKS,1.4756940932044043,0.05
2019-12-31,18,FTNT,1.4752543312877937,0.05
2019-12-31,19,HWM,1.4302967041941113,0.05
2019-12-31,20,CPRT,1.3833247354353184,0.05
2020-01-31,1,AMD,3.0714669370732515,0.05
2020-01-31,2,QRVO,2.9468648453912882,0.05
2020-01-31,3,LRCX,2.8979921601502427,0.05
2020-01-31,4,KLAC,2.5863309709259816,0.05
2020-01-31,5,TGT,2.478658890811437,0.05
2020-01-31,6,SWKS,2.4611355610600403,0.05
2020-01-31,7,AAPL,2.309460537593945,0.05
2020-01-31,8,AMAT,1.98588286870419,0.05
2020-01-31,9,NVDA,1.9812136364394524,0.05
2020-01-31,10,TIF-202101,1.8921970287220726,0.05
2020-01-31,11,MU,1.7537533642002647,0.05
2020-01-31,12,WDC,1.7366893432973485,0.05
2020-01-31,13,TDG,1.6940532808964488,0.05
2020-01-31,14,WU,1.5761033799190116,0.05
2020-01-31,15,CPRT,1.5315105544000969,0.05
2020-01-31,16,ANSS-202507,1.511589593574723,0.05
2020-01-31,17,CAG,1.4523217520118346,0.05
2020-01-31,18,FTNT,1.44857799856505,0.05
2020-01-31,19,BBY,1.4265824154620663,0.05
2020-01-31,20,HWM,1.3609418731766423,0.05
2020-02-29,1,AMD,2.5576393507906205,0.05
2020-02-29,2,AAPL,2.322461380448032,0.05
2020-02-29,3,TDG,2.318877176168259,0.05
2020-02-29,4,LRCX,2.162462739833013,0.05
2020-02-29,5,CPRT,2.0629584866709294,0.05
2020-02-29,6,QRVO,1.9332889055616822,0.05
2020-02-29,7,PHM,1.8980452053923655,0.05
2020-02-29,8,NVDA,1.875517870780166,0.05
2020-02-29,9,TIF-202101,1.821370656494179,0.05
2020-02-29,10,ANSS-202507,1.7632284031421737,0.05
2020-02-29,11,FTNT,1.7508444198180846,0.05
2020-02-29,12,KSU-202112,1.7395094016164987,0.05
2020-02-29,13,SWKS,1.6156783352813382,0.05
2020-02-29,14,CHTR,1.59475644214761,0.05
2020-02-29,15,MSCI,1.5706060303572518,0.05
2020-02-29,16,LEN,1.4994906570392474,0.05
2020-02-29,17,RMD,1.4971597680368947,0.05
2020-02-29,18,MSFT,1.4903769116208694,0.05
2020-02-29,19,TGT,1.4812832270502374,0.05
2020-02-29,20,DHI,1.4691406159550473,0.05
2020-03-31,1,NVDA,3.029932063398755,0.05
2020-03-31,2,AMD,2.836409427556309,0.05
2020-03-31,3,TIF-202101,2.544465368582559,0.05
2020-03-31,4,LRCX,2.4628278960209253,0.05
2020-03-31,5,GEN,2.243681107533487,0.05
2020-03-31,6,QRVO,2.0964575269976793,0.05
2020-03-31,7,AAPL,2.0881336388085634,0.05
2020-03-31,8,MSCI,1.96633159793324,0.05
2020-03-31,9,DVA,1.9078107095220196,0.05
2020-03-31,10,AMAT,1.726151607366746,0.05
2020-03-31,11,REGN,1.695386624533568,0.05
2020-03-31,12,SWKS,1.628699195887098,0.05
2020-03-31,13,PHM,1.6165994639992616,0.05
2020-03-31,14,HWM,1.547511901975489,0.05
2020-03-31,15,RMD,1.5462796848902107,0.05
2020-03-31,16,CHTR,1.5225121234527768,0.05
2020-03-31,17,MSFT,1.5093958819621964,0.05
2020-03-31,18,KSU-202112,1.4825032566092555,0.05
2020-03-31,19,ADSK,1.4705734701968762,0.05
2020-03-31,20,ABBV,1.4319365354830582,0.05
2020-04-30,1,AMD,2.2404066689350013,0.05
2020-04-30,2,NVDA,1.9384577456231038,0.05
2020-04-30,3,REGN,1.8954818517993397,0.05
2020-04-30,4,CTXS-202209,1.8660465887440476,0.05
2020-04-30,5,GEN,1.7613963323617117,0.05
2020-04-30,6,MSCI,1.7309152982118516,0.05
2020-04-30,7,DVA,1.6687513120755042,0.05
2020-04-30,8,VRTX,1.6477865971523744,0.05
2020-04-30,9,TIF-202101,1.6155492292329912,0.05
2020-04-30,10,FTNT,1.4545994285674757,0.05
2020-04-30,11,NEM,1.4233269116047595,0.05
2020-04-30,12,CNC,1.4231821272183098,0.05
2020-04-30,13,RMD,1.3875427043572985,0.05
2020-04-30,14,AAPL,1.3812552016669948,0.05
2020-04-30,15,MSFT,1.3797420880897695,0.05
2020-04-30,16,NFLX,1.3782735698501303,0.05
2020-04-30,17,SBAC,1.3575223281821738,0.05
2020-04-30,18,EQIX,1.3558657589326517,0.05
2020-04-30,19,KR,1.3343387480223228,0.05
2020-04-30,20,HUM,1.3321912386553314,0.05
2020-05-31,1,AMD,2.3545104334157396,0.05
2020-05-31,2,NEM,2.3430176845798165,0.05
2020-05-31,3,REGN,2.240182825661205,0.05
2020-05-31,4,GEN,2.151031827000121,0.05
2020-05-31,5,NVDA,2.002619774325298,0.05
2020-05-31,6,MSCI,1.7763362614207256,0.05
2020-05-31,7,CTXS-202209,1.6803236180743601,0.05
2020-05-31,8,HUM,1.6754297158650624,0.05
2020-05-31,9,DVA,1.664382484404209,0.05
2020-05-31,10,VRTX,1.6289058882599394,0.05
2020-05-31,11,LLY,1.6119529732045539,0.05
2020-05-31,12,AMZN,1.5646075375131838,0.05
2020-05-31,13,GILD,1.5593841910097868,0.05
2020-05-31,14,EQIX,1.5235164682749471,0.05
2020-05-31,15,MSFT,1.4858768311960282,0.05
2020-05-31,16,AAPL,1.471412876211307,0.05
2020-05-31,17,NFLX,1.4690134505984582,0.05
2020-05-31,18,SBAC,1.4501974938820215,0.05
2020-05-31,19,KR,1.3935682816959154,0.05
2020-05-31,20,CNC,1.369124277269851,0.05
2020-06-30,1,NVDA,2.616148624554692,0.05
2020-06-30,2,GEN,2.26389490478558,0.05
2020-06-30,3,REGN,2.2573214781456374,0.05
2020-06-30,4,NEM,1.9288661346951135,0.05
2020-06-30,5,AMD,1.8708231895314875,0.05
2020-06-30,6,FTNT,1.7729584154089295,0.05
2020-06-30,7,VRTX,1.5853599587220464,0.05
2020-06-30,8,ATVI-202310,1.5619303051189037,0.05
2020-06-30,9,SWKS,1.5421477624445266,0.05
2020-06-30,10,AAPL,1.5264267895722963,0.05
2020-06-30,11,CTXS-202209,1.4936327405471723,0.05
2020-06-30,12,PYPL,1.4588555776273693,0.05
2020-06-30,13,DVA,1.444681820937691,0.05
2020-06-30,14,CLX,1.4356755892456599,0.05
2020-06-30,15,HUM,1.4198340856381226,0.05
2020-06-30,16,SNPS,1.4014113030361217,0.05
2020-06-30,17,SBAC,1.377340108576107,0.05
2020-06-30,18,MSCI,1.3465440510468296,0.05
2020-06-30,19,AMZN,1.3197971548872969,0.05
2020-06-30,20,SPGI,1.3124485582842995,0.05
2020-07-31,1,NVDA,2.6312782330580538,0.05
2020-07-31,2,REGN,2.4431163128696056,0.05
2020-07-31,3,PYPL,1.9642184514365457,0.05
2020-07-31,4,NEM,1.8514441125927377,0.05
2020-07-31,5,AAPL,1.812941636559756,0.05
2020-07-31,6,FTNT,1.7996468706506743,0.05
2020-07-31,7,AMZN,1.755412781326376,0.05
2020-07-31,8,GEN,1.740232783467926,0.05
2020-07-31,9,CLX,1.710740427189049,0.05
2020-07-31,10,SNPS,1.6994654550692618,0.05
2020-07-31,11,VRTX,1.666676648793251,0.05
2020-07-31,12,ATVI-202310,1.644697709842843,0.05
2020-07-31,13,CTXS-202209,1.6306827929270042,0.05
2020-07-31,14,EBAY,1.5987786205992982,0.05
2020-07-31,15,MSFT,1.5814029464166697,0.05
2020-07-31,16,RMD,1.5562108327193194,0.05
2020-07-31,17,ADBE,1.5498614472748187,0.05
2020-07-31,18,AMD,1.540696386176105,0.05
2020-07-31,19,ADSK,1.5175554091584962,0.05
2020-07-31,20,LRCX,1.5127670221627305,0.05
2020-08-31,1,NVDA,2.603570563719276,0.05
2020-08-31,2,AMD,2.46093162604979,0.05
2020-08-31,3,REGN,2.390904209414395,0.05
2020-08-31,4,PYPL,2.021805006432439,0.05
2020-08-31,5,NEM,1.9471719944146102,0.05
2020-08-31,6,AAPL,1.8174986493240937,0.05
2020-08-31,7,AMZN,1.7987967379099272,0.05
2020-08-31,8,ATVI-202310,1.6282568437369407,0.05
2020-08-31,9,EBAY,1.5777515154094615,0.05
2020-08-31,10,LRCX,1.550073641445906,0.05
2020-08-31,11,CLX,1.5489995986783143,0.05
2020-08-31,12,GEN,1.5411633542337633,0.05
2020-08-31,13,CDNS,1.5327446136995295,0.05
2020-08-31,14,MKTX,1.5323717217790143,0.05
2020-08-31,15,SWKS,1.4924040176126199,0.05
2020-08-31,16,ROL,1.4759268229972784,0.05
2020-08-31,17,MSCI,1.4679942601687879,0.05
2020-08-31,18,KR,1.46158484370045,0.05
2020-08-31,19,NFLX,1.4487325339297767,0.05
2020-08-31,20,FAST,1.4333418010591537,0.05
2020-09-30,1,NVDA,3.053880767156027,0.05
2020-09-30,2,AMD,2.9092058048802585,0.05
2020-09-30,3,AAPL,2.5799730708711444,0.05
2020-09-30,4,PYPL,2.1238282088951066,0.05
2020-09-30,5,AMZN,2.119131339168982,0.05
2020-09-30,6,ABMD-202212,2.031502502089148,0.05
2020-09-30,7,REGN,1.7236184102403713,0.05
2020-09-30,8,CRM,1.6834783216692673,0.05
2020-09-30,9,SWKS,1.6715276963874177,0.05
2020-09-30,10,CDNS,1.6589779268845957,0.05
2020-09-30,11,UPS,1.6455378949075534,0.05
2020-09-30,12,CMG,1.623295345757719,0.05
2020-09-30,13,FCX,1.6128743058736987,0.05
2020-09-30,14,ADBE,1.588572286745773,0.05
2020-09-30,15,BBY,1.5823132875222112,0.05
2020-09-30,16,NEM,1.546352183814624,0.05
2020-09-30,17,TSCO,1.5355183640629768,0.05
2020-09-30,18,NFLX,1.5153314506943816,0.05
2020-09-30,19,SNPS,1.5129395883845556,0.05
2020-09-30,20,ROL,1.4808912072841056,0.05
2020-10-31,1,NVDA,2.876823093743572,0.05
2020-10-31,2,BBWI,2.704099235955045,0.05
2020-10-31,3,AMD,2.4114645801661005,0.05
2020-10-31,4,FCX,2.2542021463302557,0.05
2020-10-31,5,PYPL,2.1658266928903673,0.05
2020-10-31,6,FDX,2.089704593021733,0.05
2020-10-31,7,AAPL,2.0096632101024476,0.05
2020-10-31,8,DHI,1.9841545286919624,0.05
2020-10-31,9,LEN,1.902944697398122,0.05
2020-10-31,10,ALGN,1.8712864890808696,0.05
2020-10-31,11,BBY,1.8650859085049538,0.05
2020-10-31,12,FBIN,1.864343680351098,0.05
2020-10-31,13,LOW,1.718654915991382,0.05
2020-10-31,14,ABMD-202212,1.6891545485143777,0.05
2020-10-31,15,GAP,1.649188349488918,0.05
2020-10-31,16,WHR,1.6483713756891347,0.05
2020-10-31,17,PHM,1.6286465435790403,0.05
2020-10-31,18,CMG,1.6044342609610873,0.05
2020-10-31,19,CRM,1.58803298751821,0.05
2020-10-31,20,SWKS,1.5731513207996368,0.05
2020-11-30,1,BBWI,3.241875855450978,0.05
2020-11-30,2,NVDA,2.524611478202532,0.05
2020-11-30,3,FDX,2.4194368796728294,0.05
2020-11-30,4,FCX,2.3371595540969192,0.05
2020-11-30,5,ALGN,2.288738555600652,0.05
2020-11-30,6,GAP,2.2522145585662665,0.05
2020-11-30,7,AMD,1.9120700905265253,0.05
2020-11-30,8,PWR,1.7565043577239083,0.05
2020-11-30,9,PYPL,1.714026822124353,0.05
2020-11-30,10,AAPL,1.6571916805099267,0.05
2020-11-30,11,QCOM,1.6454822966467741,0.05
2020-11-30,12,UPS,1.6262001452784132,0.05
2020-11-30,13,FBIN,1.5771894590297357,0.05
2020-11-30,14,ALB,1.541604384389093,0.05
2020-11-30,15,BBY,1.4742333855930938,0.05
2020-11-30,16,IDXX,1.4683506214650028,0.05
2020-11-30,17,WHR,1.4517622297243047,0.05
2020-11-30,18,DHR,1.4363718961451828,0.05
2020-11-30,19,LOW,1.4022161326998723,0.05
2020-11-30,20,ROL,1.381839957926723,0.05
2020-12-31,1,FCX,3.289413855395366,0.05
2020-12-31,2,BBWI,3.082098386609459,0.05
2020-12-31,3,FDX,2.644167122063952,0.05
2020-12-31,4,AMD,2.4464031316283013,0.05
2020-12-31,5,ALB,2.3531146918368053,0.05
2020-12-31,6,ALGN,2.227126297961238,0.05
2020-12-31,7,NVDA,2.1747060746757576,0.05
2020-12-31,8,GAP,2.165929620629905,0.05
2020-12-31,9,QCOM,2.1416371401197756,0.05
2020-12-31,10,PWR,1.984923961761306,0.05
2020-12-31,11,LRCX,1.780231121280879,0.05
2020-12-31,12,DE,1.7311490267452863,0.05
2020-12-31,13,UPS,1.603802025872936,0.05
2020-12-31,14,IDXX,1.588244018525141,0.05
2020-12-31,15,AAPL,1.5720189438810603,0.05
2020-12-31,16,TPR,1.525942489147139,0.05
2020-12-31,17,PYPL,1.5228159428375148,0.05
2020-12-31,18,XLNX-202202,1.5085138499914148,0.05
2020-12-31,19,URI,1.446501300511617,0.05
2020-12-31,20,TT,1.4297923249497906,0.05
2021-01-31,1,BBWI,3.2836400997053063,0.05
2021-01-31,2,FCX,2.9095846351466945,0.05
2021-01-31,3,ALB,2.5061708305006265,0.05
2021-01-31,4,ALGN,2.411810998820404,0.05
2021-01-31,5,AMD,2.1658362759096597,0.05
2021-01-31,6,PWR,2.1039229421389414,0.05
2021-01-31,7,FDX,2.101962151875416,0.05
2021-01-31,8,TPR,2.0326013164514016,0.05
2021-01-31,9,TWTR-202210,1.9746464755498707,0.05
2021-01-31,10,QCOM,1.840919382290292,0.05
2021-01-31,11,SIVBQ-202411,1.777603648348908,0.05
2021-01-31,12,DE,1.6906698147342223,0.05
2021-01-31,13,IDXX,1.6678861120385533,0.05
2021-01-31,14,NVDA,1.6633788028884613,0.05
2021-01-31,15,PYPL,1.5464663923708335,0.05
2021-01-31,16,CDNS,1.5328778051354714,0.05
2021-01-31,17,AAPL,1.4695619664168018,0.05
2021-01-31,18,TTWO,1.393494895817039,0.05
2021-01-31,19,NOW,1.3828150824907637,0.05
2021-01-31,20,TT,1.372847871266886,0.05
2021-02-28,1,FCX,3.145350835216374,0.05
2021-02-28,2,ALB,2.6977272453367025,0.05
2021-02-28,3,SIVBQ-202411,2.411769371806308,0.05
2021-02-28,4,ALGN,2.3890855684408105,0.05
2021-02-28,5,TPR,2.2129108540885194,0.05
2021-02-28,6,GM,2.2004064692791774,0.05
2021-02-28,7,PWR,2.1185821558298574,0.05
2021-02-28,8,DE,1.972255241974731,0.05
2021-02-28,9,WBD,1.940074232820614,0.05
2021-02-28,10,BBWI,1.9329721439218117,0.05
2021-02-28,11,PSKY,1.917119670978246,0.05
2021-02-28,12,IVZ,1.9127267939764148,0.05
2021-02-28,13,APTV,1.7803519521754592,0.05
2021-02-28,14,MOS,1.7734867488022816,0.05
2021-02-28,15,URI,1.7603660311908693,0.05
2021-02-28,16,QCOM,1.725246027183798,0.05
2021-02-28,17,AMAT,1.5539865366691332,0.05
2021-02-28,18,DISCK-202204,1.5494623350693504,0.05
2021-02-28,19,NVDA,1.4757404564831573,0.05
2021-02-28,20,TGT,1.4172115789583986,0.05
2021-03-31,1,FCX,3.4194786119593514,0.05
2021-03-31,2,PSKY,3.1227766449443406,0.05
2021-03-31,3,TPR,2.6990212880279234,0.05
2021-03-31,4,WBD,2.578641352177129,0.05
2021-03-31,5,ALGN,2.560111907894923,0.05
2021-03-31,6,SIVBQ-202411,2.4953380580910203,0.05
2021-03-31,7,BBWI,2.439944648232495,0.05
2021-03-31,8,TWTR-202210,2.3089902906598754,0.05
2021-03-31,9,ZBRA,2.1618635244873343,0.05
2021-03-31,10,DISCK-202204,2.137888621181771,0.05
2021-03-31,11,AMAT,2.0873477248277528,0.05
2021-03-31,12,DE,1.98108357794789,0.05
2021-03-31,13,URI,1.9671898100253982,0.05
2021-03-31,14,IVZ,1.9311187982620757,0.05
2021-03-31,15,PWR,1.8795219809526196,0.05
2021-03-31,16,MU,1.8253040946032164,0.05
2021-03-31,17,UAA,1.7969744869495212,0.05
2021-03-31,18,ALB,1.748154407930445,0.05
2021-03-31,19,APTV,1.7111521144421733,0.05
2021-03-31,20,LRCX,1.7073138641230403,0.05
2021-04-30,1,FCX,2.96686685862977,0.05
2021-04-30,2,BBWI,2.944781410499201,0.05
2021-04-30,3,MRO-202411,2.7906008144103196,0.05
2021-04-30,4,TPR,2.7426860334527188,0.05
2021-04-30,5,DVN,2.579295465807316,0.05
2021-04-30,6,APA,2.5180046909249416,0.05
2021-04-30,7,FANG,2.4464022061971122,0.05
2021-04-30,8,GAP,2.2936442526921788,0.05
2021-04-30,9,AMAT,2.2567141299361584,0.05
2021-04-30,10,IVZ,2.2314742260192975,0.05
2021-04-30,11,SIVBQ-202411,2.212873177574017,0.05
2021-04-30,12,OXY,2.205043236987363,0.05
2021-04-30,13,URI,1.9851102023821756,0.05
2021-04-30,14,EXPE,1.894614611028774,0.05
2021-04-30,15,HAL,1.8450503662379367,0.05
2021-04-30,16,OKE,1.834265623831747,0.05
2021-04-30,17,MGM,1.8189169538242953,0.05
2021-04-30,18,GM,1.7974522571035108,0.05
2021-04-30,19,NWSA,1.7100057466938892,0.05
2021-04-30,20,PSKY,1.7014299609174417,0.05
2021-05-31,1,BBWI,3.438322189679057,0.05
2021-05-31,2,FCX,3.082892612260129,0.05
2021-05-31,3,FANG,2.5084516796727914,0.05
2021-05-31,4,TPR,2.506327571054494,0.05
2021-05-31,5,IVZ,2.489546857281799,0.05
2021-05-31,6,GAP,2.424709716720413,0.05
2021-05-31,7,AMAT,2.2842012725841445,0.05
2021-05-31,8,MRO-202411,2.1528309001346804,0.05
2021-05-31,9,MOS,2.138501480334846,0.05
2021-05-31,10,SIVBQ-202411,2.129825111328558,0.05
2021-05-31,11,DVN,2.115255627057532,0.05
2021-05-31,12,NWSA,1.9768638040645414,0.05
2021-05-31,13,ALB,1.8100947191085535,0.05
2021-05-31,14,COF,1.7734832781821908,0.05
2021-05-31,15,MGM,1.7608987577253443,0.05
2021-05-31,16,DFS-202505,1.7245631539096224,0.05
2021-05-31,17,MHK,1.7127318391224353,0.05
2021-05-31,18,OXY,1.709292079597021,0.05
2021-05-31,19,EXPE,1.6734817638978217,0.05
2021-05-31,20,HWM,1.6196009615812295,0.05
2021-06-30,1,FCX,3.3560439616172593,0.05
2021-06-30,2,BBWI,3.1399733749590117,0.05
2021-06-30,3,IVZ,2.8306364238598416,0.05
2021-06-30,4,GAP,2.5543160671518885,0.05
2021-06-30,5,DVN,2.440767866474654,0.05
2021-06-30,6,MRO-202411,2.3928595716430103,0.05
2021-06-30,7,NUE,2.360652876676638,0.05
2021-06-30,8,TPR,2.2550962624796527,0.05
2021-06-30,9,MOS,2.2197946882460755,0.05
2021-06-30,10,COF,2.1962252570528285,0.05
2021-06-30,11,DXC,2.13476861380127,0.05
2021-06-30,12,SIVBQ-202411,2.093117979840651,0.05
2021-06-30,13,FANG,2.031683233840953,0.05
2021-06-30,14,AMAT,1.9123726087404604,0.05
2021-06-30,15,AAL,1.8411577394215044,0.05
2021-06-30,16,F,1.8060168197983568,0.05
2021-06-30,17,FITB,1.7692457612112666,0.05
2021-06-30,18,HWM,1.7496310884500301,0.05
2021-06-30,19,MHK,1.7276836308334438,0.05
2021-06-30,20,DFS-202505,1.6985662509533501,0.05
2021-07-31,1,BBWI,4.258290418895154,0.05
2021-07-31,2,DVN,2.979984754138922,0.05
2021-07-31,3,MRO-202411,2.855301790587637,0.05
2021-07-31,4,FANG,2.748183279218378,0.05
2021-07-31,5,NUE,2.5453189727687233,0.05
2021-07-31,6,GAP,2.523176307797301,0.05
2021-07-31,7,F,2.344766217289094,0.05
2021-07-31,8,FCX,2.3354673562992336,0.05
2021-07-31,9,TPR,2.2989883862546625,0.05
2021-07-31,10,AMAT,2.2162561423701916,0.05
2021-07-31,11,IVZ,2.161917903615532,0.05
2021-07-31,12,COF,2.1380506606492227,0.05
2021-07-31,13,SIVBQ-202411,1.887412313765835,0.05
2021-07-31,14,DXC,1.8822017959689963,0.05
2021-07-31,15,OXY,1.8304855392483654,0.05
2021-07-31,16,MOS,1.774103596280642,0.05
2021-07-31,17,NVDA,1.6929396960556324,0.05
2021-07-31,18,SPG,1.65234848356011,0.05
2021-07-31,19,MGM,1.6499338775740862,0.05
2021-07-31,20,GM,1.6460175186494512,0.05
2021-08-31,1,BBWI,3.5976212764028923,0.05
2021-08-31,2,NUE,3.394036635431842,0.05
2021-08-31,3,DVN,2.379020460463906,0.05
2021-08-31,4,FTNT,2.352669338758502,0.05
